0.76,2.44,DFCM,4
14.81,15.95,DFCM,4
17.12,10.03,DFCM,4
41.45,26.01,DFCM,4
14.88,20.35,DFCM,4
12.19,6.88,DFCM,4
13.89,7.67,DFCM,4
13.74,1.08,DFCM,4
7.32,3.97,DFCM,4
9.07,1.16,DFCM,4
10.12,3.84,DFCM,4
15.16,5.56,DFCM,4
8.01,6.91,DFCM,4
9.31,19.45,DFCM,4
8.64,25.34,DFCM,4
36.87,6.9,DFCM,4
38.7,18.75,DFCM,4
38.98,23.07,DFCM,4
38.8,25.73,DFCM,4
43.55,31.77,DFCM,4
6.28,3.1,DFCM,4
7.91,7.63,DFCM,4
31.03,30.52,DFCM,4
42.71,29.57,DFCM,4
9.46,5.76,DFCM,4
10.06,6.16,DFCM,4
9.78,3.86,DFCM,4
9.98,6.43,DFCM,4
8.02,6.24,DFCM,4
9.83,4.98,DFCM,4
7.16,4.13,DFCM,4
5.55,4.66,DFCM,4
5.91,3.43,DFCM,4
4.9,3.26,DFCM,4
1.58,2.36,DFCM,4
4.73,2.32,DFCM,4
3.07,2.78,DFCM,4
4.7,2.93,DFCM,4
4.36,3.32,DFCM,4
9.54,6,DFCM,4
7.75,3.38,DFCM,4
10.8,6.38,DFCM,4
6.03,4.1,DFCM,4
6.08,2.24,DFCM,4
6.49,8.42,DFCM,4
19.54,12.23,DFCM,4
16.44,14.5,DFCM,4
18.64,20.72,DFCM,4
22.84,15.22,DFCM,4
19.87,19.98,DFCM,4
23.05,6.47,DFCM,4
20.36,23.05,DFCM,4
33.63,23.05,DFCM,4
22.87,19.58,DFCM,4
32.95,23.27,DFCM,4
18.32,12.16,DFCM,4
22.18,19.72,DFCM,4
22.34,16.43,DFCM,4
31.32,15.98,DFCM,4
23.52,13.57,DFCM,4
25.64,18.71,DFCM,4
27.51,2.58,DFCM,4
18.38,3.94,DFCM,4
18.7,9.8,DFCM,4
20.06,17.06,DFCM,4
42.55,29.44,DFCM,4
41.42,22.46,DFCM,4
47.6,34.16,DFCM,4
49.68,34.54,DFCM,4
37.97,24.59,DFCM,4
23.14,23.94,DFCM,4
16.08,10.42,DFCM,4
44.58,31.72,DFCM,4
40.12,30.9,DFCM,4
26.4,16.47,DFCM,4
28.6,19.13,DFCM,4
29.54,17.2,DFCM,4
24.76,15.18,DFCM,4
17.59,15.49,DFCM,4
30.61,29.66,DFCM,4
48.65,34.47,DFCM,4
33.07,28.26,DFCM,4
40.04,26.39,DFCM,4
36.2,14.35,DFCM,4
29.33,25.02,DFCM,4
38.29,23.5,DFCM,4
23.89,20.35,DFCM,4
42.08,30.57,DFCM,4
42.54,31.31,DFCM,4
33.3,22.57,DFCM,4
32.85,19.16,DFCM,4
32.75,25.74,DFCM,4
39.75,30.2,DFCM,4
23.86,14.25,DFCM,4
27.92,17.62,DFCM,4
27.96,11.85,DFCM,4
21.76,18.54,DFCM,4
20.51,13.37,DFCM,4
24.43,17.53,DFCM,4
24.51,14.57,DFCM,4
29.58,17.41,DFCM,4
20.48,13.85,DFCM,4
21.46,14.39,DFCM,4
35.57,22.94,DFCM,4
39.42,24.51,DFCM,4
31.53,9.93,DFCM,4
17.26,9.53,DFCM,4
34.19,24.27,DFCM,4
27.73,24.83,DFCM,4
19.89,11.46,DFCM,4
19.33,13.83,DFCM,4
24.55,14.18,DFCM,4
35.3,21.56,DFCM,4
32.62,23.66,DFCM,4
23.54,14.02,DFCM,4
21.76,16.04,DFCM,4
32.57,25.4,DFCM,4
19.35,13.76,DFCM,4
22.18,14.55,DFCM,4
33.71,25.46,DFCM,4
35.08,25.21,DFCM,4
23.79,17.81,DFCM,4
41.05,27.44,DFCM,4
42.73,25.62,DFCM,4
39.26,26.28,DFCM,4
21.18,20.36,DFCM,4
31.36,23.14,DFCM,4
36.61,25.89,DFCM,4
38.72,21.8,DFCM,4
37.8,25.62,DFCM,4
38.66,25.45,DFCM,4
23.64,5.85,DFCM,4
21.57,10.06,DFCM,4
41.82,22.31,DFCM,4
22.77,15.45,DFCM,4
25.42,26.9,DFCM,4
47.16,28.63,DFCM,4
43.46,27.96,DFCM,4
40.81,25.33,DFCM,4
38.27,26.75,DFCM,4
44.08,28.99,DFCM,4
42.1,28.73,DFCM,4
41.08,26.99,DFCM,4
39.66,23.19,DFCM,4
38.42,28.77,DFCM,4
42.13,29,DFCM,4
41.28,24.59,DFCM,4
38.97,25.22,DFCM,4
48.59,30.11,DFCM,4
52.82,34.5,DFCM,4
43.16,32.01,DFCM,4
17.93,7.89,DFCM,4
30.39,19.64,DFCM,4
44.53,29.34,DFCM,4
13.59,4.01,DFCM,4
7.55,1.34,DFCM,4
5.52,3.6,DFCM,4
6.33,2.2,DFCM,4
5.04,3.82,DFCM,4
7.97,6.62,DFCM,4
5.02,5.95,DFCM,4
13.1,20.31,DFCM,4
38.89,20.87,DFCM,4
22.7,12.51,DFCM,4
20.23,12.26,DFCM,4
23.32,15.96,DFCM,4
34.57,24.64,DFCM,4
40.69,28.65,DFCM,4
42.65,29.22,DFCM,4
42.72,29.3,DFCM,4
44.84,29.27,DFCM,4
44.56,29.14,DFCM,4
43.82,29.22,DFCM,4
44,28.54,DFCM,4
43.85,29.19,DFCM,4
17.34,9.16,DFCM,4
41.65,35.65,DFCM,4
47.28,29.17,DFCM,4
46.44,35.83,DFCM,4
49.87,32.96,DFCM,4
43.89,23.75,DFCM,4
49.99,34.28,DFCM,4
47.03,34.8,DFCM,4
38.58,32.85,DFCM,4
38.49,26.47,DFCM,4
51.12,35.78,DFCM,4
52.1,35.61,DFCM,4
51.38,35.28,DFCM,4
24.48,17.44,DFCM,4
25.82,18.13,DFCM,4
26.88,17.45,DFCM,4
32.04,28.26,DFCM,4
39.76,26.01,DFCM,4
38.79,29.99,DFCM,4
31.28,19.36,DFCM,4
31.43,12.43,DFCM,4
11.6,5.67,DFCM,4
41.88,30.11,DFCM,4
16.56,5.27,DFCM,4
7.99,6.36,DFCM,4
42.17,19.04,DFCM,4
9.23,7.32,DFCM,4
40.56,26.37,DFCM,4
49.6,34.38,DFCM,4
34.31,25.38,DFCM,4
42.26,26.84,DFCM,4
42.21,14.18,DFCM,4
21.03,12.41,DFCM,4
14.18,12.39,DFCM,4
22.15,13.78,DFCM,4
19.38,8.12,DFCM,4
22.47,14.96,DFCM,4
24.4,16.47,DFCM,4
21.98,25.37,DFCM,4
24.1,16.88,DFCM,4
24.62,16.96,DFCM,4
43.5,30.69,DFCM,4
43.52,30.08,DFCM,4
42.91,29.94,DFCM,4
40.76,28.26,DFCM,4
44.85,30.55,DFCM,4
44.3,30.17,DFCM,4
43.09,30.19,DFCM,4
42.69,25.02,DFCM,4
0.54,19.39,DFCM,4
25.44,19.54,DFCM,4
23.63,7.78,DFCM,4
22.52,13.57,DFCM,4
24.33,8.39,DFCM,4
45.3,30.85,DFCM,4
44.64,32.07,DFCM,4
43.27,29.18,DFCM,4
46.44,31.35,DFCM,4
45.41,28.93,DFCM,4
27.12,23.11,DFCM,4
21.71,30.88,DFCM,4
50.15,33.04,DFCM,4
33.25,24.46,DFCM,4
40.48,29.1,DFCM,4
18.21,19.55,DFCM,4
21.27,18.19,DFCM,4
23.67,12.35,DFCM,4
40.07,20.78,DFCM,4
45.46,35.18,DFCM,4
44.42,31.4,DFCM,4
43.21,32.08,DFCM,4
43.4,29.41,DFCM,4
41,27.85,DFCM,4
42.85,28.5,DFCM,4
40.01,26.05,DFCM,4
