Average nBits,Block Size
63,8
63,8
63,8
63,8
63.5,8
63,8
63,8
63,8
63.875,8
63,8
63.75,8
63,8
63.125,8
63.875,8
63,8
63.125,8
63.625,8
63.125,8
63.625,8
63,8
63.75,8
63,8
63.75,8
63,8
63.375,8
63.625,8
63.625,8
63.125,8
63.5,8
63,8
63.125,8
63.875,8
63,8
63.125,8
63,8
63,8
63.5,8
64,8
63,8
63,8
63,8
63.125,8
63.125,8
63.75,8
63,8
63.625,8
63.875,8
63,8
63.75,8
63.75,8
63.125,8
63,8
63.625,8
63,8
63.75,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63.00884956,8
63,8
63.00884956,8
63,8
63,8
63,8
63,8
62.45132743,8
63,8
63,8
63.00884956,8
63,8
63,8
63,8
63.00884956,8
63,8
63,8
63,8
63,8
63.00884956,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63.00884956,8
63,8
63,8
63,8
63,8
63,8
63.00884956,8
63,8
63,8
63,8
63.00884956,8
63,8
63,8
63,8
62.45132743,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63.00884956,8
63,8
63,8
63.00884956,8
63,8
63,8
63,8
63.00884956,8
63.00884956,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
6.566666667,8
9.288888889,8
8.6,8
18.92222222,8
5.866666667,8
2.388888889,8
10.66666667,8
11.34444444,8
63.08888889,8
63.01111111,8
5.844444444,8
29.27777778,8
63.05555556,8
63.05555556,8
35.45555556,8
62.58888889,8
5.155555556,8
5.844444444,8
45.8,8
3.788888889,8
34.78888889,8
62.31111111,8
63.06666667,8
3.777777778,8
63.07777778,8
23.06666667,8
60.25555556,8
63.04444444,8
13.44444444,8
30.62222222,8
5.844444444,8
55.42222222,8
28.58888889,8
64,8
29.25555556,8
62.33333333,8
7.211111111,8
63.01111111,8
63.02222222,8
51.97777778,8
3.777777778,8
12.72222222,8
63,8
3.777777778,8
7.911111111,8
62.36666667,8
63.08888889,8
61.62222222,8
14.1,8
5.166666667,8
64,8
40.26666667,8
5.844444444,8
9.966666667,8
4.466666667,8
63.02222222,8
63,8
4.466666667,8
27.88888889,8
63.06666667,8
32,8
63.05555556,8
62.31111111,8
5.833333333,8
7.211111111,8
39.6,8
63.04444444,8
63.04444444,8
5.866666667,8
17.55555556,8
63.02222222,8
63.03333333,8
63,8
3.088888889,8
63,8
4.477777778,8
63.01111111,8
63,8
63,8
9.288888889,8
63,8
4.488888889,8
63.02222222,8
62.33333333,8
63.04444444,8
63.02222222,8
63.03333333,8
63.02222222,8
63.02222222,8
63.02222222,8
63.01111111,8
4.488888889,8
63,8
4.488888889,8
62.31111111,8
10.65555556,8
63,8
62.32222222,8
13.41111111,8
62.33333333,8
9.322222222,8
18.92222222,8
3.777777778,8
20.3,8
45.83333333,8
45.1,8
63.02222222,8
6.533333333,8
11.34444444,8
63.02222222,8
43.03333333,8
63.02222222,8
11.37777778,8
63.01111111,8
32.72222222,8
35.45555556,8
1.7,8
12.11111111,8
11.36666667,8
21,8
61.64444444,8
7.211111111,8
25.11111111,8
14.8,8
49.23333333,8
58.17777778,8
18.23333333,8
2.388888889,8
14.1,8
4.477777778,8
7.244444444,8
22.36666667,8
3.088888889,8
41.65555556,8
2.388888889,8
23.04444444,8
18.98888889,8
62.56666667,8
30.62222222,8
31.1,8
61.91111111,8
9.3,8
10.66666667,8
5.144444444,8
7.233333333,8
36.83333333,8
63,8
8.6,8
63.03333333,8
60.38888889,8
28.58888889,8
61.03333333,8
29.24444444,8
18.93333333,8
48.53333333,8
20.34444444,8
29.28888889,8
15.47777778,8
4.455555556,8
12.08888889,8
5.155555556,8
63.02222222,8
39.5,8
64,8
63.02222222,8
18.96666667,8
62.33333333,8
63.04444444,8
63.03333333,8
64,8
63.02222222,8
63.02222222,8
21.66666667,8
63.05555556,8
23.73333333,8
31.35555556,8
11.35555556,8
7.911111111,8
24.42222222,8
63.02222222,8
63.02222222,8
27.86666667,8
62.33333333,8
63.02222222,8
41.66666667,8
62.31111111,8
19.6,8
5.155555556,8
3.777777778,8
63.02222222,8
63.02222222,8
7.244444444,8
3.788888889,8
35.44444444,8
27.2,8
5.155555556,8
34.76666667,8
36.13333333,8
63.04444444,8
5.155555556,8
45.85555556,8
59.63333333,8
63.02222222,8
5.188888889,8
38.2,8
42.36666667,8
63,8
63.02222222,8
63.02222222,8
7.211111111,8
41.02222222,8
7.222222222,8
42.35555556,8
47.86666667,8
63.06666667,8
3.088888889,8
5.155555556,8
62.31111111,8
60.24444444,8
12.05555556,8
23.06666667,8
27.21111111,8
64,8
64,8
43.73333333,8
33.37777778,8
56.11111111,8
53.36666667,8
62.37777778,8
8.622222222,8
5.155555556,8
43.71111111,8
13.43333333,8
47.17777778,8
63.01111111,8
5.844444444,8
16.86666667,8
63.02222222,8
46.5,8
7.933333333,8
54.05555556,8
49.91111111,8
47.16666667,8
63.02222222,8
62.33333333,8
62.31111111,8
21.68888889,8
11.42222222,8
5.144444444,8
63.04444444,8
63.096,8
63.052,8
63.072,8
63.012,8
63.024,8
63.088,8
63.012,8
51.644,8
63.096,8
63.156,8
63.14,8
62.924,8
63.02,8
63.1,8
63.316,8
63.172,8
63.164,8
62.836,8
63.056,8
62.66,8
63.056,8
63.208,8
63.092,8
63.092,8
62.796,8
63.028,8
63.108,8
62.916,8
63.148,8
63.12,8
63.316,8
63.112,8
62.6,8
63.412,8
63.104,8
63.088,8
63.092,8
63.06,8
63.084,8
63.172,8
63.08,8
63.06,8
63.076,8
63.108,8
63.184,8
63.112,8
63.38,8
63.096,8
63.156,8
63,8
63.064,8
63.124,8
63.12,8
63.156,8
62.76,8
63.064,8
63.012,8
63.02,8
63.068,8
63.016,8
63.024,8
63.028,8
63.048,8
63.12,8
63.012,8
63.096,8
62.812,8
63.224,8
63.048,8
63.064,8
63.032,8
63.036,8
63.028,8
62.936,8
63.024,8
63.088,8
62.38,8
63.128,8
63.108,8
63.152,8
63.144,8
62.856,8
63.052,8
63.224,8
63.084,8
63.024,8
63.04,8
63.068,8
63.052,8
63.1,8
62.6,8
63.168,8
63.124,8
63.1,8
63.184,8
63.096,8
63.056,8
62.448,8
63.024,8
63.124,8
63.192,8
63.016,8
63.096,8
63.104,8
63.032,8
63.144,8
63.076,8
63.236,8
62.832,8
62.888,8
62.876,8
63.148,8
63.08,8
63.076,8
63.056,8
63.088,8
63.024,8
63.076,8
63.056,8
63,8
63,8
63,8
63,8
63,8
63,8
63.02222222,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63.02222222,8
63,8
63,8
63.02222222,8
63,8
63,8
63,8
63,8
63,8
63.02222222,8
63,8
63,8
63,8
63,8
63,8
63.02222222,8
63.02222222,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63.02222222,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63.02222222,8
63.02222222,8
63,8
63.02222222,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63.02222222,8
63.02222222,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63.02222222,8
63.02222222,8
63,8
63,8
63.02222222,8
63.02222222,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63.02222222,8
63,8
63,8
63.02222222,8
63,8
63,8
63.02222222,8
63.02222222,8
63,8
63.02222222,8
63.02222222,8
63.02222222,8
63,8
63,8
63.02222222,8
63,8
63.04444444,8
63.04444444,8
63.02222222,8
63,8
63.02222222,8
63,8
63,8
63,8
63.02222222,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63.33333333,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
45.81512605,8
50.50420168,8
49.46218487,8
53.62184874,8
58.31092437,8
45.80672269,8
60.91596639,8
60.91596639,8
44.2605042,8
43.73109244,8
52.57983193,8
49.46218487,8
45.29411765,8
57.79831933,8
41.63865546,8
51.01680672,8
46.8487395,8
42.16806723,8
57.78991597,8
61.43697479,8
58.31932773,8
56.23529412,8
58.83193277,8
53.10084034,8
56.22689076,8
54.14285714,8
60.92436975,8
52.05882353,8
56.24369748,8
60.91596639,8
55.18487395,8
52.06722689,8
55.19327731,8
51.01680672,8
45.81512605,8
29.66386555,8
55.19327731,8
59.87394958,8
47.90756303,8
61.43697479,8
57.26890756,8
58.83193277,8
48.42016807,8
40.07563025,8
53.62184874,8
55.71428571,8
59.35294118,8
46.8487395,8
60.39495798,8
57.78991597,8
55.18487395,8
62.4789916,8
53.10084034,8
54.67226891,8
60.39495798,8
58.83193277,8
61.44537815,8
53.62184874,8
58.84033613,8
49.97478992,8
45.30252101,8
28.09243697,8
45.29411765,8
52.58823529,8
60.39495798,8
49.47058824,8
55.18487395,8
48.41176471,8
49.46218487,8
47.89915966,8
56.22689076,8
49.98319328,8
47.38655462,8
56.22689076,8
49.97478992,8
61.95798319,8
53.1092437,8
45.28571429,8
57.78991597,8
63,8
61.45378151,8
53.6302521,8
58.83193277,8
51.03361345,8
59.35294118,8
63,8
59.35294118,8
53.62184874,8
61.95798319,8
48.41176471,8
59.88235294,8
59.87394958,8
58.31092437,8
58.83193277,8
61.43697479,8
47.8907563,8
50.49579832,8
55.71428571,8
55.19327731,8
60.91596639,8
56.23529412,8
59.88235294,8
60.39495798,8
52.05882353,8
59.35294118,8
58.83193277,8
61.43697479,8
55.70588235,8
59.87394958,8
60.91596639,8
61.95798319,8
62.4789916,8
59.87394958,8
53.6302521,8
59.35294118,8
58.83193277,8
53.10084034,8
57.78991597,8
47.3697479,8
56.22689076,8
59.87394958,8
55.70588235,8
50.49579832,8
46.33613445,8
34.36134454,8
55.71428571,8
52.58823529,8
56.23529412,8
61.43697479,8
53.62184874,8
59.87394958,8
55.70588235,8
55.70588235,8
56.74789916,8
59.87394958,8
47.90756303,8
49.47058824,8
61.95798319,8
35.39495798,8
59.35294118,8
57.79831933,8
55.18487395,8
54.66386555,8
61.43697479,8
60.39495798,8
49.45378151,8
53.1092437,8
60.91596639,8
43.21008403,8
53.6302521,8
57.78991597,8
56.22689076,8
43.21008403,8
61.43697479,8
52.05882353,8
49.97478992,8
56.23529412,8
59.36134454,8
53.6302521,8
49.45378151,8
61.43697479,8
60.91596639,8
48.42016807,8
58.83193277,8
59.35294118,8
56.74789916,8
59.35294118,8
63,8
60.91596639,8
49.45378151,8
44.24369748,8
51.53781513,8
57.26890756,8
51.54621849,8
51.54621849,8
60.91596639,8
63,8
59.87394958,8
53.62184874,8
55.70588235,8
59.35294118,8
60.92436975,8
48.93277311,8
56.22689076,8
56.22689076,8
60.39495798,8
44.25210084,8
61.43697479,8
53.6302521,8
60.39495798,8
58.83193277,8
59.87394958,8
48.42016807,8
59.87394958,8
54.14285714,8
47.90756303,8
51.02521008,8
56.23529412,8
57.79831933,8
53.10084034,8
47.38655462,8
50.49579832,8
50.49579832,8
55.19327731,8
50.49579832,8
59.87394958,8
54.67226891,8
62.4789916,8
44.25210084,8
60.39495798,8
59.36134454,8
52.57983193,8
59.87394958,8
61.43697479,8
58.83193277,8
54.67226891,8
40.61344538,8
53.1092437,8
42.68907563,8
55.70588235,8
57.79831933,8
47.3697479,8
57.26890756,8
57.27731092,8
54.14285714,8
39.03361345,8
51.01680672,8
47.37815126,8
54.66386555,8
59.88235294,8
48.94117647,8
55.71428571,8
60.91596639,8
58.84033613,8
56.22689076,8
59.87394958,8
46.8487395,8
58.83193277,8
56.74789916,8
55.71428571,8
51.01680672,8
44.77310924,8
51.02521008,8
55.70588235,8
53.10084034,8
45.28571429,8
58.83193277,8
59.36134454,8
57.78991597,8
58.84033613,8
58.83193277,8
58.83193277,8
52.57983193,8
59.87394958,8
55.18487395,8
53.10084034,8
59.88235294,8
53.1092437,8
60.39495798,8
61.95798319,8
61.43697479,8
61.95798319,8
46.33613445,8
55.19327731,8
48.93277311,8
59.36134454,8
53.62184874,8
48.41176471,8
47.89915966,8
60.91596639,8
52.05882353,8
38.52941176,8
60.91596639,8
46.33613445,8
52.05882353,8
54.67226891,8
56.22689076,8
47.3697479,8
40.60504202,8
47.8907563,8
54.1512605,8
59.87394958,8
63,8
60.39495798,8
59.35294118,8
58.84033613,8
45.81512605,8
58.32773109,8
55.18487395,8
54.1512605,8
56.23529412,8
60.91596639,8
58.83193277,8
59.35294118,8
58.31092437,8
52.57983193,8
54.14285714,8
57.78991597,8
47.89915966,8
54.66386555,8
55.18487395,8
44.2605042,8
52.59663866,8
60.91596639,8
54.67226891,8
56.74789916,8
54.1512605,8
57.26890756,8
51.53781513,8
61.95798319,8
60.91596639,8
58.84033613,8
56.22689076,8
59.88235294,8
55.19327731,8
56.75630252,8
53.62184874,8
52.57983193,8
59.87394958,8
60.92436975,8
53.62184874,8
47.90756303,8
57.26890756,8
59.36134454,8
58.31092437,8
59.35294118,8
57.78991597,8
59.35294118,8
49.97478992,8
51.54621849,8
51.53781513,8
59.36134454,8
54.1512605,8
52.58823529,8
54.1512605,8
58.31932773,8
52.05882353,8
49.46218487,8
47.3697479,8
55.18487395,8
57.78991597,8
55.71428571,8
58.83193277,8
51.02521008,8
57.78991597,8
52.05882353,8
59.87394958,8
43.73109244,8
60.39495798,8
57.27731092,8
54.14285714,8
59.87394958,8
59.87394958,8
55.18487395,8
57.27731092,8
53.1092437,8
61.95798319,8
56.23529412,8
53.62184874,8
57.26890756,8
54.14285714,8
47.3697479,8
56.75630252,8
48.42857143,8
61.95798319,8
58.84033613,8
59.36134454,8
54.66386555,8
59.87394958,8
54.66386555,8
54.15966387,8
51.55462185,8
53.10084034,8
61.43697479,8
32.78151261,8
49.47058824,8
58.31932773,8
59.87394958,8
41.12605042,8
61.95798319,8
61.43697479,8
60.41176471,8
51.02521008,8
58.31092437,8
47.3697479,8
46.8487395,8
61.95798319,8
58.83193277,8
53.10084034,8
54.66386555,8
53.6302521,8
57.26890756,8
59.35294118,8
51.03361345,8
48.42016807,8
60.39495798,8
61.95798319,8
48.94117647,8
55.19327731,8
48.41176471,8
50.50420168,8
44.77310924,8
56.74789916,8
45.81512605,8
55.18487395,8
59.35294118,8
61.43697479,8
60.39495798,8
61.43697479,8
45.29411765,8
58.83193277,8
61.95798319,8
47.8907563,8
55.18487395,8
55.70588235,8
59.35294118,8
60.93277311,8
48.42857143,8
53.1092437,8
53.6302521,8
54.14285714,8
54.67226891,8
52.05882353,8
59.88235294,8
59.87394958,8
54.66386555,8
61.43697479,8
49.45378151,8
61.43697479,8
41.12605042,8
59.35294118,8
43.21008403,8
52.58823529,8
61.95798319,8
51.01680672,8
60.39495798,8
54.66386555,8
61.95798319,8
52.06722689,8
51.53781513,8
51.01680672,8
48.94117647,8
44.24369748,8
62.48739496,8
47.3697479,8
54.14285714,8
58.31932773,8
52.05882353,8
57.79831933,8
59.87394958,8
47.90756303,8
52.06722689,8
56.22689076,8
53.10084034,8
61.95798319,8
47.3697479,8
49.98319328,8
47.38655462,8
55.18487395,8
59.87394958,8
58.8487395,8
45.82352941,8
48.42016807,8
51.01680672,8
57.26890756,8
61.43697479,8
47.90756303,8
59.87394958,8
44.76470588,8
59.87394958,8
59.87394958,8
60.91596639,8
55.18487395,8
59.87394958,8
49.98319328,8
61.95798319,8
60.39495798,8
56.74789916,8
57.78991597,8
47.37815126,8
53.62184874,8
54.14285714,8
54.1512605,8
59.87394958,8
51.01680672,8
43.72268908,8
45.28571429,8
49.45378151,8
61.95798319,8
44.25210084,8
59.87394958,8
58.83193277,8
58.83193277,8
48.93277311,8
41.63865546,8
59.35294118,8
51.53781513,8
56.74789916,8
56.23529412,8
45.80672269,8
56.74789916,8
59.35294118,8
51.01680672,8
59.35294118,8
60.92436975,8
62.4789916,8
43.21848739,8
59.87394958,8
54.67226891,8
46.86554622,8
62.4789916,8
59.88235294,8
61.95798319,8
61.43697479,8
56.22689076,8
46.8487395,8
54.14285714,8
59.87394958,8
59.87394958,8
56.75630252,8
55.70588235,8
57.79831933,8
54.67226891,8
49.45378151,8
61.95798319,8
52.57983193,8
46.85714286,8
60.40336134,8
60.91596639,8
60.40336134,8
38.51260504,8
63,8
52.06722689,8
45.80672269,8
56.74789916,8
50.50420168,8
47.89915966,8
60.91596639,8
54.67226891,8
62.4789916,8
60.91596639,8
61.43697479,8
58.31092437,8
59.87394958,8
60.39495798,8
49.45378151,8
56.22689076,8
58.31092437,8
59.35294118,8
61.43697479,8
48.94117647,8
50.50420168,8
43.21008403,8
56.74789916,8
45.81512605,8
49.97478992,8
49.46218487,8
57.78991597,8
51.53781513,8
49.98319328,8
50.50420168,8
58.83193277,8
59.88235294,8
51.53781513,8
58.83193277,8
59.87394958,8
55.18487395,8
55.70588235,8
59.36134454,8
58.83193277,8
34.87394958,8
55.70588235,8
54.67226891,8
58.31092437,8
62.4789916,8
56.75630252,8
60.39495798,8
60.39495798,8
51.54621849,8
44.77310924,8
57.78991597,8
54.66386555,8
60.91596639,8
47.3697479,8
60.41176471,8
56.74789916,8
45.80672269,8
56.75630252,8
49.97478992,8
58.31092437,8
55.18487395,8
61.95798319,8
59.87394958,8
54.66386555,8
47.90756303,8
55.70588235,8
58.83193277,8
44.76470588,8
50.49579832,8
58.31092437,8
46.8487395,8
50.49579832,8
57.26890756,8
47.37815126,8
58.83193277,8
51.01680672,8
40.09243697,8
60.40336134,8
42.15966387,8
54.66386555,8
59.87394958,8
60.92436975,8
51.02521008,8
56.75630252,8
48.94117647,8
52.57983193,8
59.35294118,8
58.83193277,8
45.81512605,8
55.19327731,8
56.74789916,8
48.94117647,8
51.02521008,8
45.29411765,8
55.70588235,8
48.41176471,8
38.51260504,8
58.84033613,8
58.83193277,8
60.91596639,8
59.35294118,8
54.66386555,8
44.77310924,8
57.78991597,8
59.87394958,8
47.89915966,8
42.15966387,8
60.39495798,8
61.43697479,8
60.91596639,8
