Average nBits,Block Size
55.28333333,3
15.5,3
3.366666667,3
1.558333333,3
61.23333333,3
57.1,3
4.666666667,3
1.045833333,3
31.775,3
23.25833333,3
3.1125,3
16.27916667,3
32.03333333,3
51.94166667,3
3.625,3
36.45416667,3
49.8875,3
61.23333333,3
3.408333333,3
29.70833333,3
37.47083333,3
61.74166667,3
61.23333333,3
62.00833333,3
4.395833333,3
34.64166667,3
4.4,3
36.69166667,3
40.825,3
57.11666667,3
1.5625,3
2.85,3
50.63333333,3
53.99166667,3
8.279166667,3
12.66666667,3
24.8125,3
63,3
63,3
35.91666667,3
26.86666667,3
34.1,3
26.35416667,3
53.5,3
5.958333333,3
2.591666667,3
38.75,3
8.5375,3
43.66666667,3
59.9375,3
3.8875,3
14.475,3
59.425,3
40.3125,3
4.666666667,3
27.64583333,3
30.74166667,3
25.8375,3
58.65,3
59.425,3
59.675,3
15.50833333,3
8.041666667,3
2.5875,3
59.69166667,3
61.31334333,3
60.25787106,3
61.38530735,3
61.63268366,3
60.98650675,3
61.94752624,3
61.35382309,3
49.94002999,3
61.57421289,3
61.6161919,3
61.99250375,3
56.76911544,3
61.35832084,3
60.55172414,3
60.72713643,3
61.76611694,3
58.55472264,3
60.73163418,3
61.93103448,3
54.72263868,3
61.27736132,3
58.20689655,3
61.88755622,3
61.48275862,3
59.50824588,3
61.82908546,3
61.2053973,3
58.25937031,3
61.70464768,3
59.72263868,3
60.84557721,3
60.08995502,3
57.11844078,3
61.7976012,3
58.50674663,3
59.62218891,3
60.82608696,3
61.74512744,3
60.64467766,3
61.37331334,3
61.94302849,3
60.53823088,3
59.80509745,3
59.26236882,3
61.79610195,3
60.55772114,3
62.24437781,3
61.76011994,3
58.994003,3
59.02548726,3
61.95952024,3
61.5862069,3
61.62218891,3
61.5952024,3
58.19190405,3
61.28785607,3
58.65817091,3
60.79910045,3
61.56221889,3
60.51874063,3
60.8005997,3
59.7826087,3
61.84857571,3
61.11694153,3
59.66416792,3
61.47976012,3
57.28635682,3
58.74062969,3
58.29985007,3
59.24287856,3
60.98950525,3
61.82758621,3
59.5952024,3
59.28485757,3
61.26536732,3
61.28935532,3
55.94452774,3
60.84107946,3
61.32233883,3
60.85157421,3
59.26836582,3
57.95052474,3
61.08995502,3
60.24287856,3
61.75262369,3
60.98650675,3
59.69115442,3
60.74962519,3
60.26086957,3
59.8095952,3
56.56371814,3
61.69265367,3
61.69865067,3
59.62818591,3
60.83658171,3
61.29535232,3
61.93103448,3
58.95352324,3
59.69115442,3
60.28635682,3
60.33283358,3
60.70464768,3
60.54872564,3
56.64767616,3
57.83058471,3
60.84557721,3
59.7976012,3
61.53223388,3
59.62218891,3
57.12893553,3
59.44527736,3
57.35682159,3
61.75262369,3
61.66266867,3
61.48875562,3
61.57571214,3
60.8005997,3
61.47076462,3
61.56371814,3
62,3
62,3
62,3
62,3
62,3
62,3
62.00833333,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62.00833333,3
62,3
62,3
62.00833333,3
62,3
62,3
62,3
62,3
62,3
62.00833333,3
62,3
62,3
62,3
62,3
62,3
62.00833333,3
62.00833333,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62.00833333,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62.00833333,3
62.00833333,3
62,3
62.00833333,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62.00833333,3
62.00833333,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62.00833333,3
62.00833333,3
62,3
62,3
62.00833333,3
62.00833333,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62.00833333,3
62,3
62,3
62.00833333,3
62,3
62,3
62.00833333,3
62.00833333,3
62,3
62.01666667,3
62.00833333,3
62.01666667,3
62,3
62,3
62.00833333,3
62,3
62.025,3
62.01666667,3
62.00833333,3
62,3
62.00833333,3
62,3
62,3
62,3
62.00833333,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62.125,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
62,3
39.36825397,3
45.66666667,3
44.09206349,3
46.45079365,3
51.37142857,3
40.54603175,3
55.11111111,3
55.7015873,3
34.05714286,3
36.21904762,3
46.64761905,3
43.3047619,3
40.74603175,3
49.6031746,3
39.16825397,3
43.89206349,3
40.34920635,3
38.97460317,3
52.15873016,3
55.8984127,3
46.84761905,3
46.45396825,3
52.74920635,3
46.84444444,3
46.05714286,3
50.38730159,3
57.27936508,3
48.61587302,3
47.44126984,3
58.06349206,3
50.19047619,3
41.53333333,3
49.40634921,3
44.48253968,3
37.5968254,3
25.59047619,3
48.81587302,3
53.53650794,3
38.58412698,3
55.30793651,3
51.96190476,3
53.93015873,3
40.54920635,3
35.03492063,3
49.6,3
48.22539683,3
53.93015873,3
42.31746032,3
55.8984127,3
52.55238095,3
50.38730159,3
59.44126984,3
46.05714286,3
47.24126984,3
54.71746032,3
56.29206349,3
55.7047619,3
49.4031746,3
54.32698413,3
39.95555556,3
39.96190476,3
24.9968254,3
33.85714286,3
44.28888889,3
55.7015873,3
42.91428571,3
47.63174603,3
38.97142857,3
39.95873016,3
41.92698413,3
51.17460317,3
42.32063492,3
40.15873016,3
49.6,3
45.66349206,3
56.88253968,3
48.02857143,3
40.54603175,3
52.94603175,3
58.85079365,3
57.67619048,3
48.42222222,3
52.94603175,3
41.93015873,3
55.7015873,3
60.22857143,3
54.52063492,3
44.48253968,3
55.30793651,3
43.6952381,3
52.55555556,3
53.93015873,3
51.37142857,3
54.32380952,3
57.07936508,3
43.89206349,3
42.51428571,3
50.78412698,3
49.01269841,3
57.66984127,3
52.16190476,3
54.52380952,3
53.93015873,3
43.1047619,3
52.15873016,3
53.53650794,3
57.47301587,3
53.53650794,3
54.52063492,3
57.86666667,3
57.66984127,3
59.63809524,3
56.48888889,3
46.84761905,3
54.71746032,3
52.55238095,3
44.87619048,3
50.97777778,3
41.33333333,3
51.76507937,3
51.76507937,3
51.76507937,3
43.1047619,3
39.36825397,3
30.90793651,3
50.58730159,3
44.87936508,3
51.57142857,3
57.07936508,3
48.02539683,3
54.91428571,3
53.33968254,3
52.55238095,3
52.35555556,3
57.07936508,3
38.58412698,3
40.94603175,3
57.47301587,3
31.1015873,3
53.73333333,3
51.76825397,3
51.76507937,3
51.96190476,3
56.29206349,3
57.47301587,3
43.4984127,3
45.66666667,3
55.8984127,3
35.03809524,3
43.8952381,3
51.17460317,3
49.99365079,3
38.38412698,3
58.45714286,3
42.71111111,3
44.08888889,3
48.02857143,3
52.55555556,3
46.25714286,3
40.15238095,3
54.12698413,3
56.88253968,3
41.33650794,3
54.32380952,3
54.52063492,3
53.93015873,3
56.88253968,3
57.66984127,3
55.5047619,3
47.04126984,3
41.92380952,3
43.4984127,3
54.52063492,3
43.10793651,3
42.12380952,3
58.45714286,3
59.44126984,3
54.91428571,3
46.64761905,3
50.38730159,3
53.93015873,3
57.27936508,3
43.1047619,3
50.97777778,3
51.56825397,3
57.66984127,3
33.06984127,3
57.27619048,3
48.61904762,3
54.71746032,3
54.12698413,3
52.94603175,3
41.33650794,3
56.88253968,3
48.22222222,3
40.94603175,3
44.48571429,3
48.02857143,3
52.55555556,3
45.66349206,3
40.74920635,3
40.93968254,3
44.48253968,3
49.8,3
43.3015873,3
54.12698413,3
47.83174603,3
59.04761905,3
34.44761905,3
57.27619048,3
55.50793651,3
44.67936508,3
55.7015873,3
56.88253968,3
52.74920635,3
47.04444444,3
35.63174603,3
46.84761905,3
35.62857143,3
51.37142857,3
52.94920635,3
41.72698413,3
51.76507937,3
51.37460317,3
47.63174603,3
35.03492063,3
42.12063492,3
43.10793651,3
49.7968254,3
56.88571429,3
43.6984127,3
49.01269841,3
57.27619048,3
54.32698413,3
51.96190476,3
54.52063492,3
42.31746032,3
54.71746032,3
50.78095238,3
49.20952381,3
40.34920635,3
37.2031746,3
46.25714286,3
50.97777778,3
43.3015873,3
38.18412698,3
54.91428571,3
52.55555556,3
51.96190476,3
54.91746032,3
52.55238095,3
55.30793651,3
46.25396825,3
54.71746032,3
46.84444444,3
48.02539683,3
56.68888889,3
48.42222222,3
56.68571429,3
57.07936508,3
57.86666667,3
57.66984127,3
40.15555556,3
49.20952381,3
39.56190476,3
56.49206349,3
47.63174603,3
40.54603175,3
40.35238095,3
54.32380952,3
45.66349206,3
35.43492063,3
56.48888889,3
36.41587302,3
42.31746032,3
47.63492063,3
51.76507937,3
37.59365079,3
37.00634921,3
42.51428571,3
45.46984127,3
55.30793651,3
57.66984127,3
56.29206349,3
51.96190476,3
54.52380952,3
37.2031746,3
52.16507937,3
51.96190476,3
45.86349206,3
47.24126984,3
57.27619048,3
54.52063492,3
55.7015873,3
54.32380952,3
44.48253968,3
47.23809524,3
54.12698413,3
40.94285714,3
50.58412698,3
49.7968254,3
37.4031746,3
42.12698413,3
57.86666667,3
50.98095238,3
52.35555556,3
48.61904762,3
51.56825397,3
44.48253968,3
53.73333333,3
57.47301587,3
49.9968254,3
50.97777778,3
54.52380952,3
47.24126984,3
51.96507937,3
47.63174603,3
48.81269841,3
57.27619048,3
56.88571429,3
40.34920635,3
38.78095238,3
50.58412698,3
53.34285714,3
50.78095238,3
53.93015873,3
50.19047619,3
53.14285714,3
39.75873016,3
42.91111111,3
49.20634921,3
51.57142857,3
46.06031746,3
45.27301587,3
49.6031746,3
52.16190476,3
41.13650794,3
41.53333333,3
40.34920635,3
48.61587302,3
53.73333333,3
50.98095238,3
54.71746032,3
43.10793651,3
53.73333333,3
41.53015873,3
56.68571429,3
40.15555556,3
55.30793651,3
48.02857143,3
47.43492063,3
54.32380952,3
54.32380952,3
45.66349206,3
51.17777778,3
45.66666667,3
58.26031746,3
52.75238095,3
48.41904762,3
51.96190476,3
48.81269841,3
38.97142857,3
53.34285714,3
37.20634921,3
58.85079365,3
55.11428571,3
56.49206349,3
43.4984127,3
54.71746032,3
48.22222222,3
47.44126984,3
43.30793651,3
44.28571429,3
57.47301587,3
28.93333333,3
43.30793651,3
48.02857143,3
53.53650794,3
34.44761905,3
58.45714286,3
57.07936508,3
52.55873016,3
44.87936508,3
53.53650794,3
38.97142857,3
40.15238095,3
57.27619048,3
51.17460317,3
45.66349206,3
50.78095238,3
47.43809524,3
52.94603175,3
54.71746032,3
44.0952381,3
40.94285714,3
56.88253968,3
55.30793651,3
38.97460317,3
51.76825397,3
39.95555556,3
43.10793651,3
40.35238095,3
53.14285714,3
40.54920635,3
50.78095238,3
55.30793651,3
58.26031746,3
54.91428571,3
57.47301587,3
40.74603175,3
52.55238095,3
56.88253968,3
37.79047619,3
46.45079365,3
52.74920635,3
56.0952381,3
54.72380952,3
39.96190476,3
46.65079365,3
44.87936508,3
46.84444444,3
50.39047619,3
43.6952381,3
54.91746032,3
56.48888889,3
46.84444444,3
57.27619048,3
42.51428571,3
58.85079365,3
36.41587302,3
54.71746032,3
36.61269841,3
46.06031746,3
58.45714286,3
43.1047619,3
57.47301587,3
49.20634921,3
57.86666667,3
44.09206349,3
41.92380952,3
47.43492063,3
40.15555556,3
39.16825397,3
60.42857143,3
40.54603175,3
49.4031746,3
55.50793651,3
44.08888889,3
50.98095238,3
57.27619048,3
38.78095238,3
42.51746032,3
49.7968254,3
47.82857143,3
58.65396825,3
43.3015873,3
41.73015873,3
40.55238095,3
53.33968254,3
53.33968254,3
52.36190476,3
41.73333333,3
41.73015873,3
42.12063492,3
50.58412698,3
56.48888889,3
40.15873016,3
54.12698413,3
40.15238095,3
55.11111111,3
54.91428571,3
56.29206349,3
48.81269841,3
54.71746032,3
42.91111111,3
55.11111111,3
53.33968254,3
51.96190476,3
50.78095238,3
37.00634921,3
50.19047619,3
50.78095238,3
49.40634921,3
53.53650794,3
46.84444444,3
37.79047619,3
38.77460317,3
40.34920635,3
58.26031746,3
37.79365079,3
55.30793651,3
54.52063492,3
56.68571429,3
44.08888889,3
35.03492063,3
55.8984127,3
47.43492063,3
46.84444444,3
47.24126984,3
37.98730159,3
51.17460317,3
55.5047619,3
46.25396825,3
54.71746032,3
54.52380952,3
58.65396825,3
36.02539683,3
56.88253968,3
51.76825397,3
39.56825397,3
56.48888889,3
56.2952381,3
58.26031746,3
55.30793651,3
50.97777778,3
44.08888889,3
47.04126984,3
55.30793651,3
56.0952381,3
47.63492063,3
50.58412698,3
54.52380952,3
52.16190476,3
40.15238095,3
55.5047619,3
44.67936508,3
38.38412698,3
56.68888889,3
57.66984127,3
57.86984127,3
34.24761905,3
57.47301587,3
44.48571429,3
41.72698413,3
52.55238095,3
43.10793651,3
40.54920635,3
55.30793651,3
47.24126984,3
58.85079365,3
55.7015873,3
58.65396825,3
54.12698413,3
55.7015873,3
54.12698413,3
45.66349206,3
51.17460317,3
51.96190476,3
55.11111111,3
55.30793651,3
42.71428571,3
41.73015873,3
38.58095238,3
46.25396825,3
39.56507937,3
40.54603175,3
40.74603175,3
52.35555556,3
43.3015873,3
43.5015873,3
41.13968254,3
51.96190476,3
54.91746032,3
45.66349206,3
54.12698413,3
55.7015873,3
51.37142857,3
48.02539683,3
56.49206349,3
55.5047619,3
31.88888889,3
50.38730159,3
49.40634921,3
52.94603175,3
59.44126984,3
48.42222222,3
57.07936508,3
57.66984127,3
44.48571429,3
36.21904762,3
55.30793651,3
49.7968254,3
55.11111111,3
38.38095238,3
58.06984127,3
52.74920635,3
40.54603175,3
54.13015873,3
42.31746032,3
54.91428571,3
45.46666667,3
58.65396825,3
55.8984127,3
49.00952381,3
42.71746032,3
50.19047619,3
54.32380952,3
34.83809524,3
46.45079365,3
52.74920635,3
41.33333333,3
45.07301587,3
53.14285714,3
39.76190476,3
54.52063492,3
