Average nBits,Block Size
63,2
28.58888889,2
2.419444444,2
7.408333333,2
1.386111111,2
61.83611111,2
50.97777778,2
2.933333333,2
9.825,2
49.78888889,2
29.27777778,2
60.63611111,2
53.04444444,2
2.761111111,2
3.619444444,2
31.00555556,2
51.85,2
61.32222222,2
1.908333333,2
12.06388889,2
61.66111111,2
52.88333333,2
55.97222222,2
0.869444444,2
57.00555556,2
1.730555556,2
50.80833333,2
50.80555556,2
55.8,2
7.066666667,2
53.90555556,2
2.272222222,2
42.02777778,2
59.42222222,2
52.19444444,2
59.93888889,2
53.4,2
61.14444444,2
60.8,2
41.85833333,2
58.04166667,2
2.797222222,2
54.93888889,2
2.447222222,2
53.90555556,2
6.030555556,2
49.08333333,2
54.425,2
8.786111111,2
39.96111111,2
5.530555556,2
17.05277778,2
1.727777778,2
17.74166667,2
22.05833333,2
17.225,2
48.05555556,2
2.933333333,2
5.686111111,2
43.57777778,2
25.83611111,2
44.78611111,2
7.588888889,2
50.63611111,2
12.58055556,2
20.325,2
0.35,2
5.533333333,2
7.069444444,2
19.47222222,2
43.06388889,2
4.308333333,2
15.84444444,2
6.55,2
32.20833333,2
25.31666667,2
12.23055556,2
0.522222222,2
10.68055556,2
1.730555556,2
2.938888889,2
15.675,2
0.694444444,2
36.85833333,2
0.522222222,2
14.29444444,2
11.90277778,2
33.525,2
17.05,2
23.97222222,2
32.35555556,2
6.383333333,2
8.961111111,2
2.413888889,2
3.452777778,2
23.76944444,2
60.27777778,2
6.033333333,2
44.96388889,2
30.73888889,2
20.675,2
30.19444444,2
15.67222222,2
15.33333333,2
36.33888889,2
12.75833333,2
26.01666667,2
12.74722222,2
2.241666667,2
7.422222222,2
2.761111111,2
56.83888889,2
13.99722222,2
53.55,2
59.42222222,2
15.68611111,2
21.19444444,2
49.95555556,2
38.58888889,2
34.99722222,2
38.06944444,2
32.9,2
11.88333333,2
57.53611111,2
21.7,2
29.63611111,2
7.927777778,2
5,2
22.73333333,2
42.2,2
35.83055556,2
18.6,2
40.65,2
35.48888889,2
14.64444444,2
47.01666667,2
13.77777778,2
3.277777778,2
1.211111111,2
52.53333333,2
44.43888889,2
3.8,2
0.697222222,2
29.62222222,2
20.15555556,2
2.763888889,2
11.54166667,2
28.41666667,2
41.51666667,2
2.933333333,2
26.71388889,2
37.56388889,2
59.93888889,2
3.322222222,2
25.48888889,2
33.76388889,2
60.45,2
60.45555556,2
61.66111111,2
3.619444444,2
26.88333333,2
3.277777778,2
33.76111111,2
31.35,2
44.45,2
1.211111111,2
2.244444444,2
41.85,2
43.4,2
7.586111111,2
10.85555556,2
22.39722222,2
60.725,2
60.55,2
32.9,2
23.07777778,2
26.35,2
21.01388889,2
41.86666667,2
4.833333333,2
2.416666667,2
33.58333333,2
7.069444444,2
36.86111111,2
47.36388889,2
2.761111111,2
13.26666667,2
57.01111111,2
39.275,2
4.147222222,2
21.70277778,2
24.62777778,2
20.49722222,2
42.02777778,2
48.4,2
45.63888889,2
13.26666667,2
6.738888889,2
2.069444444,2
45.82222222,2
60.13,2
58.917,2
59.422,2
59.833,2
57.232,2
60.85,2
59.895,2
48.748,2
59.67,2
60.568,2
60.459,2
50.203,2
59.402,2
58.864,2
58.274,2
60.142,2
55.249,2
58.611,2
60.716,2
45.118,2
58.852,2
51.968,2
60.953,2
60.043,2
54.82,2
60.959,2
59.362,2
51.073,2
59.698,2
53.599,2
57.574,2
55.085,2
51.118,2
60.253,2
52.54,2
55.828,2
58.737,2
60.652,2
57.686,2
59.319,2
60.723,2
59.103,2
56.507,2
56.765,2
60.315,2
55.024,2
60.971,2
60.477,2
52.554,2
48.422,2
60.687,2
59.74,2
59.785,2
60.924,2
52.082,2
59.727,2
49.665,2
58.409,2
59.848,2
55.618,2
57.418,2
54.818,2
60.605,2
59.117,2
55.502,2
59.111,2
50.61,2
53.13,2
53.766,2
55.386,2
58.412,2
60.273,2
53.39,2
55.799,2
58.782,2
59.046,2
48.296,2
58.747,2
58.278,2
57.886,2
54.288,2
51.859,2
59.347,2
57.851,2
60.533,2
57.48,2
54.57,2
58.383,2
57.864,2
54.773,2
49.263,2
59.811,2
60.561,2
56.45,2
58.224,2
59.298,2
60.59,2
54.582,2
56.187,2
56.517,2
56.809,2
57.416,2
56.63,2
48.572,2
50.663,2
57.51,2
54.456,2
58.687,2
55.087,2
52.309,2
54.283,2
51.789,2
60.719,2
60.473,2
59.127,2
60.353,2
55.868,2
59.229,2
60.036,2
62,2
62,2
62,2
62,2
62,2
62,2
62.00555556,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62.00555556,2
62,2
62,2
62.00555556,2
62,2
62,2
62,2
62,2
62,2
62.00555556,2
62,2
62,2
62,2
62,2
62,2
62.00555556,2
62.00555556,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62.00555556,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62.00555556,2
62.00555556,2
62,2
62.00555556,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62.00555556,2
62.00555556,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62.00555556,2
62.01111111,2
62,2
62,2
62.00555556,2
62.00555556,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62.00555556,2
62,2
62,2
62.00555556,2
62,2
62,2
62.00555556,2
62.01111111,2
62,2
62.01111111,2
62.00555556,2
62.01111111,2
62,2
62,2
62.00555556,2
62,2
62.02222222,2
62.01666667,2
62.00555556,2
62,2
62.00555556,2
62,2
62,2
62,2
62.00555556,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
56.83333333,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62.08333333,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
62,2
35.26215645,2
43.38900634,2
42.73361522,2
44.69767442,2
48.63002114,2
39.19238901,2
52.82452431,2
54.26638478,2
30.93868922,2
33.95137421,2
44.82875264,2
41.29175476,2
39.71881607,2
47.84566596,2
38.93023256,2
41.94503171,2
39.06131078,2
38.01479915,2
48.76109937,2
54.00422833,2
45.09302326,2
43.78224101,2
51.38266385,2
43.91120507,2
43.38689218,2
48.89217759,2
55.44820296,2
47.05708245,2
44.04651163,2
56.36363636,2
48.36786469,2
38.53911205,2
47.05919662,2
43.25581395,2
35.91754757,2
25.03805497,2
47.32135307,2
51.77589852,2
36.44397463,2
52.82452431,2
50.46511628,2
53.34883721,2
38.8012685,2
34.60465116,2
48.89217759,2
45.48625793,2
52.16913319,2
40.89640592,2
54.397463,2
51.77589852,2
47.8435518,2
57.54334038,2
44.0422833,2
44.69978858,2
53.47991543,2
55.18393235,2
54.53065539,2
48.76109937,2
52.56448203,2
37.48837209,2
38.93446089,2
24.24947146,2
30.28118393,2
43.52008457,2
52.69344609,2
40.50739958,2
44.95983087,2
36.4397463,2
37.09725159,2
41.42283298,2
48.49894292,2
39.3255814,2
38.67230444,2
47.45031712,2
44.56659619,2
55.05285412,2
46.66596195,2
38.93023256,2
50.98942918,2
56.88794926,2
56.76109937,2
44.83086681,2
51.6448203,2
39.19661734,2
54.00422833,2
59.50951374,2
53.08668076,2
42.73150106,2
53.21775899,2
42.46934461,2
50.72938689,2
51.51374207,2
50.07188161,2
53.08668076,2
55.70824524,2
42.86257928,2
39.7167019,2
49.41860465,2
47.58350951,2
56.49471459,2
51.77801268,2
52.82663848,2
50.5961945,2
40.89640592,2
47.71247357,2
52.43128964,2
56.49471459,2
53.21775899,2
53.08668076,2
56.10147992,2
52.43128964,2
58.06765328,2
55.70824524,2
44.04439746,2
53.08668076,2
50.33403805,2
42.07610994,2
49.94080338,2
39.58562368,2
51.25158562,2
49.80972516,2
50.33403805,2
41.02748414,2
37.09725159,2
30.41437632,2
48.89429175,2
42.34038055,2
50.46723044,2
55.57716702,2
45.74630021,2
53.21775899,2
52.56236786,2
50.46511628,2
51.1205074,2
56.75687104,2
37.23044397,2
38.27906977,2
55.97040169,2
30.28118393,2
52.56236786,2
50.33615222,2
50.72727273,2
51.1205074,2
53.61099366,2
56.23255814,2
41.28964059,2
43.38900634,2
54.65961945,2
34.08245243,2
40.37420719,2
49.80972516,2
48.89217759,2
36.96617336,2
57.93657505,2
39.84778013,2
41.55179704,2
44.69978858,2
50.99154334,2
44.04439746,2
38.01268499,2
52.43128964,2
55.57716702,2
39.45665962,2
52.69344609,2
52.95560254,2
52.95560254,2
55.31501057,2
56.36363636,2
52.95560254,2
45.48414376,2
41.28964059,2
41.02748414,2
53.61099366,2
40.11205074,2
38.93234672,2
57.54334038,2
58.1987315,2
51.77589852,2
45.09090909,2
48.89217759,2
51.77589852,2
56.36575053,2
42.07610994,2
49.28541226,2
50.85835095,2
55.83932347,2
29.36363636,2
55.31501057,2
47.19027484,2
52.16913319,2
52.82452431,2
50.98942918,2
39.06342495,2
56.36363636,2
46.27061311,2
37.3615222,2
42.47145877,2
44.17547569,2
51.25369979,2
42.60042283,2
38.54122622,2
37.48837209,2
43.25581395,2
48.23890063,2
41.28964059,2
51.77589852,2
46.01057082,2
57.54334038,2
31.98520085,2
56.36363636,2
54.00634249,2
42.60042283,2
54.00422833,2
55.18393235,2
50.46511628,2
44.56871036,2
35.13319239,2
44.83086681,2
34.34460888,2
49.67864693,2
51.25369979,2
40.63424947,2
49.94080338,2
50.33615222,2
45.74630021,2
34.60465116,2
38.79915433,2
42.20930233,2
48.10570825,2
55.44820296,2
40.24312896,2
46.4038055,2
56.36363636,2
52.56448203,2
51.38266385,2
52.56236786,2
40.63424947,2
53.21775899,2
49.80972516,2
46.79704017,2
39.19238901,2
35.5243129,2
45.09302326,2
50.20295983,2
41.94503171,2
35.52219873,2
53.34883721,2
49.94291755,2
50.98942918,2
54.26849894,2
51.1205074,2
54.52854123,2
43.91120507,2
52.69344609,2
45.09090909,2
45.35306554,2
55.44820296,2
46.79704017,2
54.65961945,2
55.44608879,2
56.49471459,2
55.97040169,2
38.53911205,2
47.19027484,2
36.9640592,2
55.44820296,2
46.00845666,2
38.79915433,2
37.35940803,2
51.90697674,2
43.5179704,2
34.34672304,2
54.13530655,2
34.21353066,2
40.10993658,2
45.8794926,2
49.67864693,2
35.39112051,2
35.39323467,2
40.50317125,2
43.38900634,2
52.30021142,2
55.83932347,2
55.05285412,2
49.67864693,2
53.21987315,2
33.55813953,2
50.33826638,2
50.72727273,2
43.65116279,2
45.09302326,2
54.79069767,2
52.30021142,2
53.61099366,2
52.95560254,2
42.60042283,2
45.87737844,2
52.82452431,2
38.93234672,2
48.49894292,2
48.10570825,2
35.78858351,2
38.67230444,2
57.80549683,2
50.07399577,2
49.67864693,2
46.14164905,2
49.94080338,2
43.12473573,2
51.77589852,2
56.36363636,2
46.53488372,2
48.89217759,2
52.56448203,2
45.48625793,2
50.07399577,2
45.87737844,2
48.10570825,2
56.62579281,2
54.79281184,2
37.22621564,2
36.57505285,2
48.36786469,2
51.25369979,2
49.02325581,2
52.30021142,2
49.54756871,2
51.6448203,2
36.70190275,2
40.37420719,2
47.45031712,2
48.63213531,2
44.96194503,2
42.86469345,2
47.71458774,2
49.6807611,2
38.53699789,2
39.3255814,2
39.58562368,2
46.13953488,2
52.95560254,2
49.02536998,2
52.56236786,2
40.76744186,2
52.69344609,2
38.79915433,2
55.83932347,2
38.93234672,2
53.08668076,2
45.09302326,2
45.48414376,2
53.34883721,2
52.69344609,2
43.78012685,2
48.50105708,2
42.602537,2
57.54334038,2
50.33615222,2
46.794926,2
50.72727273,2
47.71247357,2
36.04651163,2
52.30232558,2
33.69133192,2
58.06765328,2
53.74418605,2
55.31712474,2
40.63424947,2
53.08668076,2
46.00845666,2
45.88160677,2
41.03171247,2
42.07610994,2
56.36363636,2
28.18181818,2
41.55602537,2
46.01057082,2
52.30021142,2
31.7230444,2
57.41226216,2
54.9217759,2
50.46934461,2
42.0782241,2
51.6448203,2
37.75052854,2
38.66807611,2
55.18393235,2
49.15433404,2
44.56659619,2
49.94080338,2
45.8794926,2
50.33403805,2
53.47991543,2
42.08033827,2
39.84989429,2
56.10147992,2
53.61099366,2
36.57293869,2
50.59830867,2
36.83298097,2
41.16067653,2
38.67019027,2
51.1205074,2
38.8012685,2
49.02325581,2
53.87315011,2
57.15010571,2
52.82452431,2
55.83932347,2
39.71881607,2
50.46511628,2
55.44608879,2
35.12896406,2
42.73150106,2
51.51374207,2
54.79069767,2
52.43551797,2
36.57505285,2
45.09302326,2
43.78224101,2
44.30443975,2
49.28752643,2
41.94503171,2
52.82663848,2
54.79069767,2
45.87737844,2
56.62579281,2
41.15856237,2
57.54334038,2
35.26215645,2
52.43128964,2
34.73784355,2
44.96194503,2
57.41226216,2
40.10993658,2
56.23255814,2
48.23678647,2
55.70824524,2
42.0782241,2
38.93023256,2
45.48414376,2
37.22832981,2
38.66807611,2
59.64270613,2
38.79915433,2
47.71247357,2
54.79281184,2
41.42071882,2
50.07399577,2
56.36363636,2
35.00211416,2
41.42283298,2
48.36786469,2
46.40169133,2
56.88794926,2
41.94503171,2
39.06342495,2
38.67230444,2
52.69344609,2
49.94080338,2
49.42071882,2
41.03171247,2
41.29175476,2
38.14376321,2
49.15433404,2
54.397463,2
36.96828753,2
52.43128964,2
39.06131078,2
52.16913319,2
52.82452431,2
52.82452431,2
47.71247357,2
52.69344609,2
40.24312896,2
53.21775899,2
51.77589852,2
50.5961945,2
48.89217759,2
33.82029598,2
49.80972516,2
50.07188161,2
48.63213531,2
51.1205074,2
45.87737844,2
37.22621564,2
36.04651163,2
36.30866808,2
56.62579281,2
36.70401691,2
52.30021142,2
53.34883721,2
55.57716702,2
42.46934461,2
32.6384778,2
54.9217759,2
46.40169133,2
43.91120507,2
45.3551797,2
35.9154334,2
48.10570825,2
54.65961945,2
44.82875264,2
53.08668076,2
52.9577167,2
56.49471459,2
34.47780127,2
56.36363636,2
50.72938689,2
37.62367865,2
53.61099366,2
55.44820296,2
56.75687104,2
54.13530655,2
49.41649049,2
42.99365751,2
45.09090909,2
53.21775899,2
55.05285412,2
45.48625793,2
50.07188161,2
52.9577167,2
50.99154334,2
36.70190275,2
54.79069767,2
42.99365751,2
35,2
55.05496829,2
55.83932347,2
57.15221987,2
33.55602537,2
55.31501057,2
42.20930233,2
39.7167019,2
51.51374207,2
41.81606765,2
39.06342495,2
53.47991543,2
44.96194503,2
57.54334038,2
54.00422833,2
57.28118393,2
51.51374207,2
54.13530655,2
53.34883721,2
43.91120507,2
50.20295983,2
49.54756871,2
52.82452431,2
53.08668076,2
40.37420719,2
39.58773784,2
37.75264271,2
44.56659619,2
36.44186047,2
37.61945032,2
39.19450317,2
47.97463002,2
41.28964059,2
41.29175476,2
37.88372093,2
49.80972516,2
54.13742072,2
44.43551797,2
51.6448203,2
54.9217759,2
49.28541226,2
45.61522199,2
55.18604651,2
54.65961945,2
31.32980973,2
48.63002114,2
48.23890063,2
51.1205074,2
57.93657505,2
46.66596195,2
55.70824524,2
57.01902748,2
42.73361522,2
34.34460888,2
54.397463,2
48.23678647,2
53.21775899,2
36.9640592,2
57.54756871,2
50.33403805,2
39.32346723,2
52.82663848,2
41.15856237,2
54.52854123,2
42.46934461,2
55.97040169,2
54.26638478,2
47.97463002,2
40.6384778,2
48.63002114,2
